frames_z,average_z,average_P_down,average_P_up
515,8.752880936962057,17.253771332420396,-18.821379152753213
516,7.66421765089035,18.094744196470014,-17.604328984203896
517,13.352711111812269,18.04056881660497,-17.261971189323745
518,10.062364959716803,18.713983545373207,-19.38889811151837
519,8.681526018225625,18.426390252966375,-19.100282642791758
520,18.47183897057358,18.36836469561115,-18.914823024424646
521,13.290844930729392,17.59108836572148,-19.10697629679054
522,16.4124358572611,18.936535388002184,-18.659722416874665
523,16.331998443603517,17.225079161255792,-17.951845707646914
524,13.47818097201261,18.564530353973886,-18.49591054013026
525,13.344617036672737,17.876683012840576,-18.92597382745267
526,9.864521395775583,18.419860825849465,-19.505058078700735
527,12.939558590159692,18.783685945398048,-19.582119416423332
528,12.375081609507077,19.056290963957643,-19.340087147851175
529,12.570503364175053,19.73578538462362,-20.10474028533925
530,15.05613760514693,19.4462080776395,-19.255039749465986
531,13.195532453821059,20.02997959603981,-19.461817635220676
532,15.82886584299915,18.598961811057105,-18.296866884195946
533,13.745187465961166,18.99630396862944,-17.726740052976993
534,11.706431070963546,18.218588023806635,-19.35122395242582
535,10.934840294622603,18.677099958599104,-17.499133704850845
536,12.510152024489187,17.408919454231626,-18.336604152771475
537,15.704127436098844,18.838196165497607,-18.363152511056636
538,9.963030323837742,17.41663444498362,-17.814428491301207
539,14.989594595772878,17.07914216250506,-17.308970151363457
540,13.291251301765442,18.13026650578727,-18.177394205522074
541,10.362417344124083,18.434118288483536,-17.84259783615933
542,16.797887068528397,17.711862713016533,-19.796152267141775
543,13.045644944713963,18.146886488688573,-17.02369055658523
544,17.990751075744626,18.147363666636497,-16.88312123487242
545,13.558108707643903,17.46447612478075,-17.244953471375958
546,9.348823715658746,18.077991302372006,-18.279613341049128
547,12.603953210931074,17.062955216811506,-16.699565507098526
548,14.138249206542966,17.781139227062287,-17.77386056914763
549,15.089833386739095,17.795788620620076,-17.505751390429396
550,8.70112966722057,18.314319705489506,-18.564609879088003
551,10.09755333794488,18.049757412380394,-18.90811261503764
552,13.274142009455986,18.868922173409576,-18.771127655421257
553,6.712332534790036,16.764458344302344,-18.757594139492117
554,8.219388300058796,18.2769386271744,-18.874861753485952
555,11.383335015712639,18.424355402539025,-19.065435928201904
556,12.025949387323287,17.917163393671615,-19.30270686868527
557,18.380560027228462,18.251716716645436,-18.28920840929423
558,16.825267089040658,16.752802021305982,-19.58090395254687
559,10.330833943684894,19.291710392875242,-18.930990285204622
560,11.709781895513117,17.416094049287913,-19.54098004064698
561,12.2240821682677,17.958269643017047,-19.75453844545995
562,12.999769557606093,17.349765809806367,-19.220444301577196
563,15.470415433247886,18.145406445611446,-19.159430539040592
564,12.700206995010376,18.996981783223955,-20.285993827483175
565,9.770962935227615,17.90638277687624,-19.324992423315482
566,7.527634360573515,17.789639761416787,-19.09899532994303
567,7.1622573483374765,18.1019840419643,-18.634251658334353
568,8.586942633804014,18.415757651017977,-19.33399129836468
569,11.851504802703857,18.257809924278746,-18.808131250481804
570,9.225226575678043,17.415910919506835,-18.76114935879781
571,10.890004617196546,17.549419437424092,-19.216292144451224
572,13.593998565673829,17.042871250520985,-18.641820938318
573,10.24745205965909,17.3321606359396,-19.891482466914404
574,11.58935546875,19.110121841448375,-19.06397213211759
575,5.833551873101129,18.486302340275365,-19.562526877368164
576,11.861611025674001,18.86383245779862,-19.580394604590822
577,14.432668113708495,19.843968548820058,-18.828204859727833
578,14.587270702015267,18.214855875397504,-19.664224739345343
579,11.6988654226627,17.79935334050855,-19.64778639661869
580,11.89527352072976,18.062233487293796,-19.67594595516332
581,13.027955580730826,18.302959468653402,-19.516614344710195
582,14.052372108071538,18.523879465531,-20.620455927989873
583,16.8572974333892,18.21782943672097,-19.662781645793462
584,7.396379931219698,17.891234100060277,-18.567897275379316
585,13.180236998058504,18.68630419540315,-20.241602308539576
586,8.884119594798364,18.12422592783557,-18.61482975845319
587,10.330627679824829,17.54562082951161,-18.604232477221313
588,17.48885825020926,18.257843915435014,-19.92423928360379
589,12.493123769760132,18.272170280341737,-19.722399052214676
590,12.781298319498696,17.20738746743991,-19.26274348480438
591,7.769170888264981,17.546202228082915,-20.075482930858215
592,9.213576180594309,17.747636083508073,-20.207227244121025
593,7.074816431318013,18.674220876612615,-19.246901154291827
594,8.948566981724333,17.760605755081414,-18.726717846464776
595,10.424895834415516,18.58624726706637,-18.340967384569485
596,11.891492721882273,18.175793157757315,-18.724796460201937
597,15.105600814819333,19.698233297962073,-19.451483355095878
598,8.85358781634637,18.991333480195223,-18.6883201921681
599,17.727917909622192,18.797551308762976,-18.8539066164043
600,14.069999107947716,18.515900797146177,-18.69593783894302
601,12.047587887994176,19.492261826009155,-19.135384543415665
602,6.032746034509998,18.75004233726152,-18.57901852089547
603,10.994696091632456,19.869443466830976,-18.34976458931083
604,6.305533409118652,20.422641668725674,-18.220995602517334
605,11.555715989093393,19.77624187251831,-18.823009102344237
606,17.232001287286934,19.142735696514634,-18.517365744680944
607,17.028028394355147,18.012396507554453,-18.149768991201363
608,13.247412716900861,19.742912596337817,-19.215693922246036
609,13.343584240607498,19.497794388526867,-18.235260708259755
610,9.192542577193962,18.922229148756795,-19.70067241910238
611,10.846925588754502,18.799899946259803,-20.13415605598814
612,10.915202560424802,18.542225657039765,-19.5545439108206
613,11.876877228418984,19.878517831174136,-19.699153072599152
614,10.068886832585413,19.79443151475531,-19.234189185425578
615,10.25327401083024,19.618727123002717,-20.37894601531584
616,13.224043772770806,18.174162085925932,-19.808931693209466
617,8.057751636115874,18.97341803864542,-19.20620758392451
618,10.354000795804538,19.20848840211395,-19.03034910015345
619,13.47423377403846,18.628544887512692,-19.326703981263798
620,9.749323151328348,19.051551509831878,-19.410078894050876
621,13.611999893188475,18.979283869350283,-18.156606119004103
622,11.04937140146891,18.32610736883378,-18.81374598106757
623,16.220748615264895,19.77068895992846,-19.85677167412525
624,8.438668484157986,18.035660941645915,-19.715433684165973
625,12.495002814701628,18.970039892654675,-19.150995895630455
626,11.178092351035467,19.248556603752572,-19.997233191721467
627,10.995539869580952,19.061354884336485,-19.31688683772233
628,14.008140741392623,20.713460823083498,-19.96655758374209
629,15.197457747025922,20.400426325387013,-20.612749318282418
630,15.00374972820282,20.75498244724431,-20.151498426839233
631,14.889513200329198,20.467483521687583,-20.063486237346467
632,12.243943766543737,19.714360605163154,-19.645373328256987
633,12.174185319380328,20.177633356586718,-18.602234575892847
634,15.558966406460463,19.066462297361046,-21.211167873748256
635,16.034551724520597,19.03666393988791,-20.256127599708254
636,19.830002564650314,18.016111611690146,-20.37981470080075
637,16.953331276222514,20.20356555937087,-20.294547504657807
638,13.152856710005778,18.872259131895138,-20.038201319984488
639,12.722354215734143,19.357610772325767,-19.958552616965125
640,11.17522829229182,20.065724378929467,-19.344924325292773
641,12.03406411409378,19.85395358464171,-19.586723952508663
642,12.840604324340823,19.3787524732054,-19.01207173794692
643,13.740003737192303,19.149973507214604,-19.17191203223365
644,10.873834650567233,19.880996003130374,-20.43389776860476
645,12.616606658359743,19.44707574940569,-20.87284370017481
646,13.710359913962222,18.411719159199013,-19.25217859123031
647,21.54023066433993,18.54951824096152,-20.46856610649747
648,16.412004366787997,18.798432035003785,-20.067261885505427
649,12.754459850604718,20.18165979032005,-19.512515811921343
650,11.233850038968598,19.739893572952806,-19.15792710007037
651,12.290173647696513,19.512790849018607,-18.117815054085334
652,13.991274469549005,19.491996975975624,-19.608400360458727
653,11.736909138072619,20.742926099828328,-19.642712624269326
654,10.192502911885583,19.791756604964725,-18.85376760046298
655,12.504904354319855,18.65777838269773,-18.278762388925315
656,9.354919304281978,20.01761885485084,-19.469066452745686
657,9.4355581495497,17.422870987248626,-19.44333234885446
658,10.291820040616123,17.555904890950305,-19.6134443725833
659,11.59910651615688,18.70832447544622,-19.791392629666028
660,10.780783335367836,18.19145059841298,-19.867031193459994
661,12.606592611833051,19.019681529950358,-19.13840455219455
662,10.17860092163086,18.575949390179975,-20.244350251066912
663,7.855294171501612,18.497256359416042,-19.029683210755337
664,14.080500221252443,17.65170575758304,-19.511684870557083
665,11.106935773577007,18.928750373953104,-19.402029763760602
666,11.031878232955933,18.461751907081826,-20.0846108634424
667,10.382442009158254,18.868616111038104,-19.35399630098879
668,9.090181801535863,18.445734538515094,-19.558904036566855
669,12.812812052981954,17.54958193554015,-19.257025431602088
670,12.37396365198596,18.62321717625766,-19.336107087230218
671,15.507590721393456,18.544084967875104,-19.80958992967671
672,11.33909410418886,18.22624375881412,-19.456427856353038
673,14.571567909390318,17.34729161160664,-19.796105767241773
674,14.115401153564456,19.282174304385492,-20.09794783579382
675,10.95491429379112,17.333101278411167,-18.51700384875548
676,8.897417130008819,17.945582447728256,-19.502313792644696
677,11.74514476231166,18.08281653161297,-19.908128070283517
678,12.285744038033997,18.160155812348187,-19.252723728366398
679,10.255744690590717,18.07230648255304,-18.878431248439334
680,8.060801721388287,18.055002902857115,-19.02231820125503
681,15.424446275499129,18.071609508646542,-19.468322820655732
682,8.956047534942627,18.256422690803017,-19.513983397121176
683,11.24650715672692,19.023999906485347,-20.49858071136535
684,13.26082066127232,18.750537736208297,-19.568335760889433
685,12.212164433797199,17.584066581014266,-19.0908456497206
686,13.237601394653318,18.26654132898956,-19.822732495444708
687,7.7517370141070785,19.06362078543158,-19.12717398151516
688,9.135743810775438,17.713147924057047,-18.53229311006539
689,11.516558287573645,18.21855399278506,-18.485699606913908
690,13.956666310628258,18.751616595492695,-19.742384139343933
691,16.179556359185113,18.780627853427845,-19.208301535210364
692,14.64471608287883,19.601918980793606,-18.939001404983678
693,13.550951912289577,18.452180480167602,-18.911680252266272
694,15.50538422511174,18.661471447235474,-19.648678816357258
695,12.531088372935422,19.501234514661874,-18.8266012452136
696,9.890881762785071,17.23476458170402,-19.370633452383004
697,12.824994543324344,17.855492110835748,-17.45144846404675
698,9.33487775849133,18.20359214506269,-19.403497027762985
699,12.884210419236567,17.587730515923315,-19.43025094036156
700,9.951084634532094,18.719172296015913,-18.95119872064545
701,9.911033433059167,18.13380788702458,-19.901572591124175
702,14.812395344609797,18.76349037468953,-18.267131242466064
703,18.559249782562254,18.014356036932398,-18.322413974766963
704,7.232928114670969,18.389760276056393,-18.979814133688077
705,13.349604288736977,18.122004988815004,-19.662015548305497
706,13.744310566023287,18.445636018707617,-19.303948293901605
707,13.49000202525746,17.986964196395594,-18.674946232381096
708,12.332339023021945,18.48908698183949,-19.22198419909254
709,10.584240422104344,17.363766073266444,-19.703851900482224
710,12.008212293897358,18.061539319339843,-19.853780369513963
711,12.594315023983228,18.12020538670055,-18.28491854008474
712,10.779350530905802,18.243386172313944,-19.0656369882609
713,8.673333364819726,18.61049619076791,-19.79295562553873
714,12.010615056874798,19.82186794738028,-18.892305364871184
715,14.605998840332035,18.948172680892377,-18.23160166614226
716,10.113735351562497,17.57289542860229,-18.320467698183773
717,8.419829029147905,19.264217880766985,-18.528852119764302
718,12.221312100770042,18.62977021032859,-18.77047520161281
719,12.213449149296203,18.41764726918083,-19.209588813128903
720,11.25965803760593,19.405215055458633,-18.82716040621448
721,12.216251509530203,18.595776674455337,-19.485908325879556
722,3.6306893578891106,18.36100081493488,-18.097940467881447
723,10.427661002950465,17.860638006866818,-18.760806854836563
724,8.473825008311174,18.194869411153412,-19.42692992394375
725,4.89407180527509,19.601149917019963,-17.916491702549262
726,10.203276024490108,19.03073043042647,-19.706684939337816
727,12.709675635060954,19.68718111299314,-18.896497465502073
728,6.027182358961838,19.61423998675846,-18.39172329894502
729,5.004336806963082,19.21457267595375,-19.2893592486015
730,8.453064395535378,18.772182053845288,-19.299964793466746
731,13.508510914254693,18.731613114176643,-19.210782498538478
732,13.622290452321373,18.297717551983467,-19.607489193977365
733,13.808236627017749,18.579348355055377,-18.798096419366097
734,12.739802947411171,17.859620031976647,-18.818390749738334
735,12.143073742206283,18.57824916710393,-17.813062064111
736,11.79617082311752,18.090096887875745,-18.39879917030831
737,11.91176201315487,17.69760506039233,-18.376007512239056
738,9.946271217475505,18.277141967894398,-18.895911323379735
739,10.331843627126595,18.856577690345674,-18.26648411481497
740,13.449784320333727,18.570661332676604,-19.77009765210307
741,10.597605912581734,17.940129956397303,-19.151423069583252
